tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,,
5.70E+17,neutral,1,,,American,,chasefoster,,0,@AmericanAir Of course you are because that's your companies job! You guys failed at it in the first place. Upgrade me and then we'll talk.,,2015/2/24 2:53,Nashville/Space,Central Time (US & Canada),,
5.70E+17,neutral,1,,,American,,DontenPhoto,,0,@AmericanAir Flight 1679 (N76200) prepares for flight at @FlyTPA before departing for @fly2ohare http://t.co/XbKvcraOKn,,2015/2/24 2:44,"Englewood, Florida",Eastern Time (US & Canada),,
5.70E+17,neutral,0.6596,,0,American,,sannimaarit,,0,"@AmericanAir We did talk with Delta for about hour over phone, and I got a number from Delta that they asked to give to AA, which I did.",,2015/2/24 2:19,Finn between Detroit & Toledo,Helsinki,,
5.70E+17,neutral,1,,,American,,Joanna_Malek,,0,"@AmericanAir already did- reply was ""sorry. we believe this to be fair."" as a journalist writing an article on my trip i will include this",,2015/2/24 2:08,,,,
5.70E+17,neutral,0.6879,,,American,,747Captain,,0,@AmericanAir @Slacksoft_uk I saw an American 767 in old colours at @HeathrowAirport on Saturday! Was surprised to see!,,2015/2/24 1:51,127.0.0.1,London,,
5.70E+17,neutral,1,,,American,,WCARN_NEWS,,0,@AmericanAir Plane Veers Off Runway at Icy Dallas Airport http://t.co/DW6VDvqXBB,,2015/2/24 1:39,"Beijing, China",Beijing,,
5.70E+17,neutral,0.3567,,0,American,,SweetKirabella,,0,"@AmericanAir oh, yeah. I guess those are two different things. 3 am does weird things to my brain. Thanks again! xox",,2015/2/24 0:05,The 2nd star to the right ,Pacific Time (US & Canada),,
5.70E+17,neutral,1,,,American,,lizzybethc,,0,@AmericanAir yes. No one is answering and I'm on a train,,2015/2/23 23:59,"Seattle, WA",America/Los_Angeles,,
5.70E+17,neutral,1,,,American,,HaleyHadlock,,0,@AmericanAir just hoping/praying for a safe flight. They've had to stop and de-ice our plane yet again馃槥,,2015/2/23 23:51,,,,
5.70E+17,neutral,0.6807,,0,American,,tennesseejc,,0,@AmericanAir done,,2015/2/23 23:36,"las vegas/nashville, TN",Central Time (US & Canada),,
5.70E+17,neutral,0.6739,,,American,,Steponme,,0,@AmericanAir will do. I also passed the website around to other passengers.,,2015/2/23 23:28,"Moore, OK & Woodway, TX",Central Time (US & Canada),,
5.70E+17,neutral,0.6687,,0,American,,sherscott,,0,@AmericanAir and btwn gate a8 &amp; a15 I lost a diamond earring #dayjustgotWORSE! Pls have maintenance look for it!! http://t.co/UieSR3GHHO,,2015/2/23 23:10,Houston,Central Time (US & Canada),,
5.70E+17,neutral,0.6855,,0,American,,Steponme,,0,"@AmericanAir we then had to deplane, and change planes.","[32.91792297, -97.00367737]",2015/2/23 23:02,"Moore, OK & Woodway, TX",Central Time (US & Canada),,
5.70E+17,neutral,0.6464,,0,American,,The_Playmaker20,,0,@AmericanAir  and I forgot about that lounge!馃槀,,2015/2/23 22:05,,,,
5.70E+17,neutral,0.6685,,0,American,,JTWolf7,,0,@AmericanAir - Reference number to this request: 1-3001408092,,2015/2/23 22:03,"Stamford, CT",Pacific Time (US & Canada),,
5.70E+17,neutral,1,,,American,,lballsy,,0,@AmericanAir Are you expecting any delays out of #DFW tomorrow morning?,,2015/2/23 21:46,,Hawaii,,
5.70E+17,neutral,0.673,,,American,,FOHeming,,0,@AmericanAir Oh trust me. I am in love. It is so beautiful!,,2015/2/23 21:39,Left hand seat in flightdeck,London,,
5.70E+17,neutral,0.3421,,0,American,,talonclaw126,,0,@AmericanAir followed!  Sure hope you can help!,,2015/2/23 21:38,,,,
5.70E+17,neutral,0.6907,,0,American,,marcy_test,,0,@AmericanAir no not yet. Waiting to be connected to an agent,,2015/2/23 21:30,Arlington VA,,,
5.70E+17,neutral,1,,,American,,uneek1908,,0,@AmericanAir well we cleared customs in AUH. I need to get to IAH after I arrive in DFW. Is it possible to retrieve my luggage in IAD?,,2015/2/23 21:18,The Great State of TEXAS,Central Time (US & Canada),,
5.70E+17,neutral,1,,,American,,CineDrones,,0,"@AmericanAir I will and I will share with many, many others. #filmcrew #media @WSJ @nytimes @latimes @chicagotribune",,2015/2/23 21:18,"Orlando, FL ",Eastern Time (US & Canada),,
5.70E+17,neutral,0.6799,,0,American,,talonclaw126,,0,@AmericanAir tell me you can get me to ABI earlier than 8 pm tomorrow,,2015/2/23 21:18,,,,
5.70E+17,neutral,1,,,American,,jordnnicole7,,0,@AmericanAir follow me back so I can DM you guys,,2015/2/23 21:09,,Eastern Time (US & Canada),,
5.70E+17,neutral,1,,,American,,MDTwankyTwank,,0,@AmericanAir do you have hand sanitizer in the bathrooms on your flights?,,2015/2/23 21:02,"Greenbow, Alabama",,,
5.70E+17,neutral,1,,,American,,Gww1863,,0,@AmericanAir on our way now,"[39.8893997, -75.219676]",2015/2/23 20:48,,,,
5.70E+17,neutral,0.669,,0,American,,uneek1908,,0,@AmericanAir I am traveling from AUH to IAD via etihad and then from IAD to DFW via AA. Will I be able to retrieve my checked bag in IAD?,,2015/2/23 20:46,The Great State of TEXAS,Central Time (US & Canada),,
5.70E+17,neutral,1,,,American,,Amrutafrika,,0,@AmericanAir sent,,2015/2/23 20:41,,,,
5.70E+17,neutral,1,,,American,,aprilteybrown,,0,@AmericanAir what about flight 1239?,,2015/2/23 20:40,"Washington, D.C.",Eastern Time (US & Canada),,
5.70E+17,neutral,0.651,,0,American,,csckirk,,0,@AmericanAir With snow/ice forecast DFW Tu pm-We am what is change policy on reservations we hold Wed morning? Any leeway??,,2015/2/23 20:27,North Texas,Central Time (US & Canada),,
5.70E+17,neutral,0.6468,,0,American,,King_Lito10,,0,@AmericanAir do you guys have wifi on international flights?,,2015/2/23 20:20,"The gym, having a pizza. ",Eastern Time (US & Canada),,
5.70E+17,neutral,1,,,American,,nrosenb1,,0,@AmericanAir What are Preferred Seats?,,2015/2/23 20:15,,,,
5.70E+17,neutral,0.6876,,0,American,,JMeszar,,0,@AmericanAir the Late Flightst usair4603. Earlier 4591,,2015/2/23 20:07,"Bedford, NH",Eastern Time (US & Canada),,
5.70E+17,neutral,0.6678,,0,American,,aprilteybrown,,0,@AmericanAir any delays on tonight's flight from DFW to SAT? I have family members on board.,,2015/2/23 20:06,"Washington, D.C.",Eastern Time (US & Canada),,
5.70E+17,neutral,1,,,American,,muyguapo8,,0,@AmericanAir Can I use an SWU on an Finnair codeshare of an American operated flight (JFK-MAN)?  Thanks in advance for the help!,,2015/2/23 20:05,,Eastern Time (US & Canada),,
5.70E+17,neutral,0.6685,,0,American,,DWare_Laflare,,0,@AmericanAir yes....twice...for two different flights and occasions,,2015/2/23 19:56,Miami,Pacific Time (US & Canada),,
5.70E+17,neutral,1,,,American,,stormxlove47,,0,@AmericanAir Why is your cover photo of TWA? Just wondering.,,2015/2/23 19:54,AJ's Heart,Pacific Time (US & Canada),,
5.70E+17,neutral,1,,,American,,MEGENTRIPODI,,0,@AmericanAir yikes.,,2015/2/23 19:54,,,,
5.70E+17,neutral,1,,,American,,jaxyeary,,0,.@AmericanAir Hopefully it's all fixed. They've got a new aircraft for us- just waiting to board.,,2015/2/23 19:52,"Washington, DC via Wisconsin",Eastern Time (US & Canada),,
5.70E+17,neutral,1,,,American,,kiasuchick,,0,@AmericanAir @USAirways I need to Cancelled Flight a flight I booked earlier tonight. Are you able to do it over Twitter?,,2015/2/23 19:51,"Los Angeles, CA",Pacific Time (US & Canada),,
5.70E+17,neutral,1,,,American,,wfaachannel8,,5,"@AmericanAir jet slides off icy taxiway at @dfwairport 

STORY: http://t.co/4pONJ3jidE http://t.co/3DCWerZ1kr",,2015/2/23 19:30,"Dallas, TX",Central Time (US & Canada),,
5.70E+17,neutral,0.6278,,0,American,,alnanderson,,0,@AmericanAir any idea why flight 5392 from HSV to DFW tomorrow Cancelled Flightled about 45 minutes ago?,,2015/2/23 18:45,"脺T: 34.658262,-86.479396",Central Time (US & Canada),,
5.70E+17,neutral,1,,,American,,kiasuchick,,0,@AmericanAir Did the policy change? I've seen people with hamsters and rabbits before.,,2015/2/23 18:40,"Los Angeles, CA",Pacific Time (US & Canada),,
5.70E+17,neutral,0.6648,,0,American,,PareshRP,,0,@AmericanAir my 2498 to CLT left the gate. What is next for CLT. Need help,,2015/2/23 18:23,"Charlotte, NC",Eastern Time (US & Canada),,
5.70E+17,neutral,1,,,American,,NickWellen,,0,@AmericanAir is that the flight for tomorrow?,,2015/2/23 18:20,Minnesota,,,
5.70E+17,neutral,1,,,American,,DeputyBrans,,0,@AmericanAir Do you have any flights with lie flat seating from STL to PDX around the date of March 5?,,2015/2/23 18:14,,,,
5.70E+17,neutral,1,,,American,,SGMo_,,0,@AmericanAir Do we get a class discount on your wifi? I will be flying your airlines at approx. 4 Am?,,2015/2/23 18:09,The Onion Land,Eastern Time (US & Canada),,
5.70E+17,neutral,1,,,American,,chaigen1,,0,@AmericanAir can I send you my trusted traveler ID to add to my reservation for tsa pre?,,2015/2/23 18:01,,,,
5.70E+17,neutral,0.6594,,0,American,,JohnMHaaland,,0,@AmericanAir anything in particular I should ask for.   Will they want me to document my mileage plus status!,,2015/2/23 17:52,New York Tri-State,Eastern Time (US & Canada),,
5.70E+17,neutral,0.71,,0,American,,lczand,,0,"@AmericanAir daughter record loc. is KYBILC. She is traveling with 3 y.o. and needs to be in adjacent seats, not across isle.",,2015/2/23 17:44,SE USA,Central Time (US & Canada),,
5.70E+17,neutral,0.6677,,0,American,,NickWellen,,0,@AmericanAir are flights from Pensacola fl delayed flight 3670,,2015/2/23 17:30,Minnesota,,,
5.70E+17,neutral,0.7219,,0,American,,shaun_souza,,0,@AmericanAir the status on my itinerary says on request in red. What's that mean?,,2015/2/23 17:29,,,,
5.70E+17,neutral,0.6804,,0,American,,msofka,,0,@AmericanAir @jokerunning this happened to me too!!!,,2015/2/23 17:26,"Cleveland, OH",Central Time (US & Canada),,
5.70E+17,neutral,1,,,American,,adams_jaco,,0,@AmericanAir can you help me update a birthday that was incorrectly input in a reservation? This is preventing me from checking in,,2015/2/23 17:17,,,,
5.70E+17,neutral,1,,,American,,lizzybethc,,0,"@AmericanAir the dinner and called me ""hon"". Not the service I would expect from 1st class.  #disappointed",,2015/2/23 17:01,"Seattle, WA",America/Los_Angeles,,
5.70E+17,neutral,1,,,American,,lizzybethc,,0,"@AmericanAir upgraded to 1st class. Inquired about red wine.  ""Sauvignon blanc &amp; I can't pronounce the other one.""  Couldn't describe...",,2015/2/23 17:00,"Seattle, WA",America/Los_Angeles,,
5.70E+17,neutral,0.6598,,0,American,,waynebevan,,0,@AmericanAir Can you provide guidance on how I should work with them to resolve the issue,,2015/2/23 16:25,,Alaska,,
5.70E+17,neutral,0.3498,,0,American,,runsammrun,,0,@AmericanAir um no just hanging out what鈥檚 new w you?,"[0.0, 0.0]",2015/2/23 16:11,NYC - Miami - Chicago,Eastern Time (US & Canada),,
5.70E+17,neutral,1,,,American,,HargobindV,,0,@AmericanAir Is there a way I can get a record of all the flights I've taken with you?,,2015/2/23 15:48,"Kansas City, Missouri",Central Time (US & Canada),,
5.70E+17,neutral,1,,,American,,davejmt,,0,@AmericanAir - don't be jealous.  I live in Sydney and my T-shirt and jeans don't suit the office for work. I need suits and a warm jacket.,,2015/2/23 15:25,"脺T: -37.82304,144.961311",Hawaii,,
5.70E+17,neutral,1,,,American,,murraysm,,0,@AmericanAir No snow in St. Louis. Cold but no snow. Hub flights welcome.,,2015/2/23 15:24,"St. Louis, Missouri USA",Central Time (US & Canada),,
5.70E+17,neutral,0.6733,,0,American,,CineDrones,,0,@AmericanAir We've sent you more info via DM.  I truly hope you resolve this very quickly. #media #filmcrew #cnn #nbc,,2015/2/23 15:19,"Orlando, FL ",Eastern Time (US & Canada),,
5.70E+17,neutral,0.6575,,,American,,NRellas,,0,@AmericanAir amen!,,2015/2/23 15:15,Boston,Atlantic Time (Canada),,
5.70E+17,neutral,0.6769,,0,American,,runsammrun,,0,@AmericanAir basically u right now http://t.co/IN24Bpb7dw,"[0.0, 0.0]",2015/2/23 15:08,NYC - Miami - Chicago,Eastern Time (US & Canada),,
5.70E+17,neutral,1,,,American,,jetsetterprob,,0,"@AmericanAir #epicfail on connections in #Chicago today, extremely disappointed w/ unaccommodating customer service, rethinking loyalty 馃槓",,2015/2/23 15:08,Brooklyn to Across the Globe,,,
5.70E+17,neutral,0.6778,,0,American,,leahstokes,,0,@AmericanAir well I'm flying @JetBlue instead - for free! Their credits actually work.,,2015/2/23 15:06,"Cambridge, MA, USA",Eastern Time (US & Canada),,
5.70E+17,neutral,0.639,,,American,,scottfmurphy,,0,@AmericanAir boom. http://t.co/PzGc6Jch7n,,2015/2/23 15:00,"New York, NY",Central Time (US & Canada),,
5.70E+17,neutral,0.6654,,,American,,kiasuchick,,0,"@AmericanAir Yes, thanks I found those, didn't see the gray tab at first :)",,2015/2/23 14:55,"Los Angeles, CA",Pacific Time (US & Canada),,
5.70E+17,neutral,1,,,American,,2tsieRole,,0,"@AmericanAir My chariot tonight. From this angle it looks like a 787, no? http://t.co/3ZZKQWWbJz",,2015/2/23 14:50,I'm everywhere.,Brasilia,,
5.70E+17,neutral,1,,,American,,HanlonBrothers,,0,@AmericanAir New marketing song? https://t.co/F2LFULCbQ7 let us know what you think? http://t.co/NBZkhiZF3V,,2015/2/23 14:41,"Gold Coast, Australia",Brisbane,,
5.70E+17,neutral,1,,,American,,hellodukesy,,0,@AmericanAir originating at SFO and going to LAX.,,2015/2/23 14:37,San Francisco,Pacific Time (US & Canada),,
5.70E+17,neutral,1,,,American,,jckaufman,,0,@AmericanAir You guys are the talk of the Americans down here in Ecuador! Read this! https://t.co/5ON3KlzVMT,,2015/2/23 14:35,"Cuenca, Azuay, Ecuador",Central Time (US & Canada),,
5.70E+17,neutral,0.6641,,0,American,,Andyba25,,0,@AmericanAir I've tried...its @USAirways anyway,,2015/2/23 14:32,South,,,
5.70E+17,neutral,0.6873,,0,American,,hoagy10,,0,@AmericanAir Flight Get Me Out Of Chicago.,,2015/2/23 14:25,,Central Time (US & Canada),,
5.70E+17,neutral,1,,,American,,leahstokes,,0,"@AmericanAir so, what should he do next exactly?!",,2015/2/23 14:07,"Cambridge, MA, USA",Eastern Time (US & Canada),,
5.70E+17,neutral,1,,,American,,KestrelEng,,0,@AmericanAir See photo of B787 scale model &amp; our PN 320008A wheel deflator specified in Chapter 32 of B787 AMM. http://t.co/kfD4WQRkLW,,2015/2/23 14:06,"Dublin, Ireland ",,,
5.70E+17,neutral,1,,,American,,KestrelEng,,0,@AmericanAir See photo of 787 model &amp; our PN 320008A wheel deflator specified in Chapter 32 of B787 AMM. http://t.co/oilnCfWEyg,,2015/2/23 14:03,"Dublin, Ireland ",,,
5.70E+17,neutral,1,,,American,,DigitalEdMom,,0,@AmericanAir 3127. Just landed in LIT.,,2015/2/23 13:53,Wisconsin,Central Time (US & Canada),,
5.70E+17,neutral,1,,,American,,soshoreqt,,0,@AmericanAir are pets allowed in first class?,,2015/2/23 13:52,,Eastern Time (US & Canada),,
5.70E+17,neutral,1,,,American,,djjohnpayne,,0,@AmericanAir Am I upgraded on my next flight?,,2015/2/23 13:47,"Las Vegas, NV",Pacific Time (US & Canada),,
5.70E+17,neutral,0.6812,,0,American,,cmkest,,0,"@AmericanAir when changing dest city on an award for a reservation party of 4, is fee $150 for each pax or 150 for first and 25 for rest?",,2015/2/23 13:45,,,,
5.70E+17,neutral,0.6438,,0,American,,kanne822,,0,@AmericanAir it was 639,,2015/2/23 13:38,"Gilbert, AZ",Arizona,,
5.70E+17,neutral,0.6491,,,American,,mmalarkey,,0,@AmericanAir #AmericanAirlines on approach to mex.... http://t.co/se57dmjHiW,,2015/2/23 13:38,"Washington, D.C.",,,
5.70E+17,neutral,1,,,American,,TheRealOsleger,,0,@AmericanAir about when can I see a new American Airlines credit card to replace my USAIRWAYS dividend MasterCard?,,2015/2/23 13:33,,,,
5.70E+17,neutral,0.3485,,0,American,,_CHarrington_,,0,@AmericanAir boarding in 2mins YAY!!!!,,2015/2/23 13:28,Turks and Caicos Islands ,Pacific Time (US & Canada),,
5.70E+17,neutral,1,,,American,,stackach,,0,"@AmericanAir Hi, did the discount award policy for credit card holders change? No longer seeing the chart of specials on the site. Thanks!",,2015/2/23 13:23,NYC,Eastern Time (US & Canada),,
5.70E+17,neutral,0.6421,,0,American,,flemmingerin,,0,@AmericanAir Thanks for doing that but now it's telling me to go to the airport and check in with an agent-what's up? http://t.co/PfseNJk5Pw,,2015/2/23 13:04,San Diego,,,
5.70E+17,neutral,1,,,American,,kayliemj,,0,@AmericanAir what's the best number to use?,,2015/2/23 13:04,"Seattle, WA",Pacific Time (US & Canada),,
5.70E+17,neutral,0.6579,,0,American,,AyDiosMio,,0,@AmericanAir I had booked online but unable to Cancelled Flight online. But finally got thru.,"[34.02153389, -118.45231518]",2015/2/23 12:51,,Pacific Time (US & Canada),,
5.70E+17,neutral,1,,,American,,dgoot,,0,@AmericanAir our flight attendant announced that we have transportation waiting for us for that flight so I think we'll make it.,,2015/2/23 12:47,"Boston, MA",Mountain Time (US & Canada),,
5.70E+17,neutral,0.7152,,0,American,,GorillaChopper,,0,@AmericanAir so whats the hold up on flight 4302?,,2015/2/23 12:43,"Austin, TX. ",,,
5.70E+17,neutral,0.6655,,0,American,,avaflav13,,0,"@AmericanAir Considering it was past midnight, I hung up and called again to receive another service call.",,2015/2/23 12:33,,Quito,,
5.70E+17,neutral,1,,,American,,NefBonifacio,,0,@AmericanAir can I redeem AAdavantage miles on LAN flights?,,2015/2/23 12:33,"New York, NY",Eastern Time (US & Canada),,
5.70E+17,neutral,1,,,American,,benskur,,0,@AmericanAir is there a probability that flight 1330 from DFW to DTW will be delayed or Cancelled Flighted?,,2015/2/23 12:27,,,,
5.70E+17,neutral,0.6576,,0,American,,bitter__tweet,,0,"@AmericanAir Uhmmm we need @JColeNC down in Dallas,Tx for his tour 馃槴馃槴馃槴",,2015/2/23 12:23,,,,
5.70E+17,neutral,0.6834,,0,American,,luzer,,0,@AmericanAir please dm me,,2015/2/23 12:12,,Quito,,
5.70E+17,neutral,1,,,American,,thomas199023,,0,@AmericanAir could you check if there is SWU (typo in last post) space on AA199 MXP-JFK Feb 28th? Thanks,,2015/2/23 12:06,Netherlands,Amsterdam,,
5.70E+17,neutral,1,,,American,,thomas199023,,0,@AmericanAir could you check if there is SVU space on AA199 MXP-JFK Feb 28th? Thanks,,2015/2/23 12:05,Netherlands,Amsterdam,,
5.70E+17,neutral,1,,,American,,davidmacho,,0,"@AmericanAir I have a couple questions for you, if you鈥檙e available for PM?",,2015/2/23 11:59,"脺T: 41.498967,2.186957",Madrid,,
5.70E+17,neutral,0.6409,,0,American,,mike_square,,0,@AmericanAir Is my friends flight 386 from JAX to DFW Cancelled Flighted?,,2015/2/23 11:58,"Dallas, Tx, USA",Mountain Time (US & Canada),,
5.70E+17,neutral,1,,,American,,flemmingerin,,0,@AmericanAir Thank you,,2015/2/23 11:55,San Diego,,,
5.70E+17,neutral,1,,,American,,MEGENTRIPODI,,0,"@AmericanAir but my friend was told she was able to use her credit with the airline towards one of my flights, then was told she couldn't.",,2015/2/23 11:54,,,,
5.70E+17,neutral,1,,,American,,MEGENTRIPODI,,0,@AmericanAir well you spelled my name wrong.,,2015/2/23 11:54,,,,
5.70E+17,neutral,1,,,American,,MikeBarr63,,0,@AmericanAir due to road conditions,,2015/2/23 11:24,"Allen, TX",,,
5.70E+17,neutral,1,,,American,,MikeBarr63,,0,@AmericanAir I was going to change it to tomorrow because I am concerned if the fllight does make I won't be able to leave the airport   1/2,,2015/2/23 11:24,"Allen, TX",,,
5.70E+17,neutral,0.7145,,0,American,,softwaredoug,,0,@AmericanAir I wrote down the evoucher number. I got rid of the voucher when I purchased air fair,,2015/2/23 11:03,"Charlottesville, VA",Hawaii,,
5.70E+17,neutral,1,,,American,,steveyuhas,,0,"@AmericanAir @MattThomasNews When did American Airlines start flying to and from Siberia? Wait, this is the USA? Oy!",,2015/2/23 10:58,鉁?Los Angeles 鉁?Pacific Time (US & Canada),,,
5.70E+17,neutral,1,,,American,,Cottopanama85,,0,@AmericanAir followback,,2015/2/23 10:58,"ohio,panama",,,
5.70E+17,neutral,1,,,American,,TheAdamRizz,,0,"@AmericanAir Hahaha.... ""Meanwhile in Russia....""",,2015/2/23 10:58,"Dallas, Texas",Pacific Time (US & Canada),,
5.70E+17,neutral,1,,,American,,UllCon,,0,"@AmericanAir is that the ""record locator""?",,2015/2/23 10:57,"Michigan, US",Quito,,
5.70E+17,neutral,1,,,American,,elwoodblues77,,0,@AmericanAir no. Prebook flight for wife's 40th bday in NO. I recently have had surgery and can't travel. Won't let another go in my place,,2015/2/23 10:55,Dallas,,,
5.70E+17,neutral,1,,,American,,MarkMan23,,0,@AmericanAir DM sent,"[39.91337753, -75.3408263]",2015/2/23 10:42,"San Diego, CA",Pacific Time (US & Canada),,
5.70E+17,neutral,1,,,American,,urduckcommander,,0,@AmericanAir okay. I just sent it.,,2015/2/23 10:35,,Quito,,
5.70E+17,neutral,0.6697,,0,American,,iSmellNothing,,0,"@AmericanAir I'd like to explore both options, and what the cost might be to change the date and destination.",,2015/2/23 10:25,Boston,Eastern Time (US & Canada),,
5.70E+17,neutral,1,,,American,,Vaomatua,,0,"@AmericanAir #AmericanView
The view of Oregon from seat 31F, flight AA1469 2/22/15 http://t.co/t9JBN9WZtq","[30.441566, -84.281745]",2015/2/23 10:25,,Arizona,,
5.70E+17,neutral,1,,,American,,MarkMan23,,0,@AmericanAir I need some help. My record locator is bringing up TWO different flights in your system. One op by AA &amp; one from US Airways.,"[39.91370182, -75.3405344]",2015/2/23 10:20,"San Diego, CA",Pacific Time (US & Canada),,
5.70E+17,neutral,0.6602,,,American,,_dashingxmizfit,,0,@AmericanAir dmed back,,2015/2/23 10:11,"Milwaukee, WI",Central Time (US & Canada),,
5.70E+17,neutral,0.6399,,,American,,yourlocalnyer,,0,"Yessir RT 鈥淍AmericanAir: @yourlocalnyer Good morning, Rob. We're showing the flight to sunny Mexico just pushed off the gate.鈥?,,2015-02-23 10:11:12 -0800,Dallas"," TX""",Central Time (US & Canada),,,,
5.70E+17,neutral,0.6431,,0,American,,politicalpizza,,0,@AmericanAir need help on a reservation. Can you follow so that I can DM details? Thanks!,,2015/2/23 9:51,NYC,Eastern Time (US & Canada),,
5.70E+17,neutral,1,,,American,,luzer,,0,@AmericanAir need help changing a flight. Please dm,,2015/2/23 9:45,,Quito,,
5.70E+17,neutral,1,,,American,,DJoyles,,0,@AmericanAir Will my us air points now be combined with yours?,,2015/2/23 9:42,Could be Anywhere,,,
5.70E+17,neutral,0.6732,,0,American,,_mhertz,,0,@AmericanAir research buddy. Read my previous tweets and get some context.,,2015/2/23 9:41,,Pacific Time (US & Canada),,
5.70E+17,neutral,1,,,American,,DL_Dub,,0,@AmericanAir is 2513 and 1555 on time or Cancelled Flightled?,,2015/2/23 9:39,'Merica,,,
5.70E+17,neutral,1,,,American,,Gauyo,,0,@AmericanAir done.,,2015/2/23 9:37,"Buenos Aires, Argentina",Buenos Aires,,
5.70E+17,neutral,1,,,American,,norwaywithlove,,0,@AmericanAir would it be possible to change my flight on your website? Many thanks,"[10.42269832, -75.54540857]",2015/2/23 9:36,Where the wind takes me ,Greenland,,
5.70E+17,neutral,0.662,,0,American,,softwaredoug,,0,@AmericanAir this receipt doesn't show the evoucher value nor does it mention having used an evoucher,,2015/2/23 9:33,"Charlottesville, VA",Hawaii,,
5.70E+17,neutral,1,,,American,,sfty1intx,,0,@AmericanAir  that's what I am hoping for,,2015/2/23 9:27,,,,
5.70E+17,neutral,1,,,American,,StarkJedi,,0,@AmericanAir dmed the name,,2015/2/23 9:20,,,,
5.70E+17,neutral,1,,,American,,yourlocalnyer,,0,@AmericanAir flight 353,,2015/2/23 9:08,"Dallas, TX",Central Time (US & Canada),,
5.70E+17,neutral,0.7282,,0,American,,iSmellNothing,,0,@AmericanAir I need help Cancelled Flighting an upcoming flight made with AAdvantage miles. Record locator HFJKTO. Can someone please assist?,,2015/2/23 8:41,Boston,Eastern Time (US & Canada),,
5.70E+17,neutral,0.6671,,0,American,,miajain,,0,@AmericanAir Lost black wallet at #DallasAirport.I was on flight 2208 to CLE.Would appreciate ur help. Last I used it at @Starbucks on A20.,,2015/2/23 8:40,New York,Pacific Time (US & Canada),,
5.70E+17,neutral,0.6337,,0,American,,brandycolbert,,0,"@AmericanAir Thank you, but I'll be Cancelled Flighting my return flight, as I've already rebooked with another airline so I can get home today.",,2015/2/23 8:37,Los Angeles,Pacific Time (US & Canada),,
5.70E+17,neutral,1,,,American,,ephilp,,0,@AmericanAir fl 249 to DFW is leaving Newark on time but is going to Nashville first.  Will I get stuck in Nashville?,,2015/2/23 8:35,"Branchburg, NJ",,,
5.70E+17,neutral,0.6979,,0,American,,Sean_Hirschhorn,,0,@AmericanAir why is it from June 1 thru December 31 there are no bus/first milesaaver awards available from cun to nyc? #Explain #whyfly,,2015/2/23 8:22,,,,
5.70E+17,neutral,1,,,American,,peterfransson,,0,"@AmericanAir its only 1500 characters, i will respond via formal letter. Trust me, I have plenty to say.",,2015/2/23 8:17,Inter/Outer-Continental U.S.,Eastern Time (US & Canada),,
5.70E+17,neutral,0.6958,,0,American,,elisakathleen,,0,@AmericanAir the saga continues..,,2015/2/23 8:11,"Boston, MA",,,
5.70E+17,neutral,1,,,American,,_dashingxmizfit,,0,@AmericanAir could you guys follow me so I can dm yall please,,2015/2/23 8:10,"Milwaukee, WI",Central Time (US & Canada),,
5.70E+17,neutral,0.6633,,0,American,,EricDoSomeGood,,0,"@AmericanAir two were non revs, right?",,2015/2/23 8:04,"Portland, Oregon",,,
5.70E+17,neutral,1,,,American,,diegolrz,,0,@AmericanAir check your DM please,,2015/2/23 8:03,"Dallas, TX",Central Time (US & Canada),,
5.70E+17,neutral,1,,,American,,melisaray,,0,@AmericanAir can you tell me why flight 1542 from dfw to phl was Cancelled Flightled for tomorrow?,,2015/2/23 7:58,"Austin, TX",Central Time (US & Canada),,
5.70E+17,neutral,0.6385,,0,American,,yourlocalnyer,,0,@AmericanAir how we looking? We going to be able to get out on time? #flight353,,2015/2/23 7:55,"Dallas, TX",Central Time (US & Canada),,
5.70E+17,neutral,0.3528,,0,American,,Brittany1golf,,0,@AmericanAir thank you,,2015/2/23 7:45,,Eastern Time (US & Canada),,
5.70E+17,neutral,0.6906,,0,American,,Bossman1908,,0,"@AmericanAir I sent you a DM, can you please help.",,2015/2/23 7:44,Liverpool,,,
5.70E+17,neutral,1,,,American,,JatinPonia,,0,@AmericanAir Please follow me.,,2015/2/23 7:38,,,,
5.70E+17,neutral,1,,,American,,RMauldin,,0,@AmericanAir Any way that we could look at other options for today?,,2015/2/23 7:37,Texas,,,
5.70E+17,neutral,0.6475,,0,American,,RMauldin,,0,@AmericanAir I saw it finally come through on the mobile app. However it's for tomorrow and I have meetings tonight that I'm trying to make.,,2015/2/23 7:32,Texas,,,
5.70E+17,neutral,1,,,American,,dkar84,,0,@AmericanAir I meant can you use the 50k bonus sign up mileage for Alaska flights or only American?,,2015/2/23 7:24,"Renton, WA",,,
5.70E+17,neutral,0.6663,,0,American,,BF_StarNews,,0,@AmericanAir please confirm 2917 from CID-DFW at 11:30 departure will be/is Cancelled Flighted. Don't want to make the hour drive!,,2015/2/23 7:24,"Plano, TX",,,
5.70E+17,neutral,0.6459,,0,American,,takingthekids,,0,@AmericanAir #oaaret is our flight Cancelled Flightled?,"[37.93882337, -107.82065521]",2015/2/23 7:23,New England ,Quito,,
